Column1,Column2,Column3,Column4,Column5,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Corot125.jpg,斯巴達的年輕女性 Young Women of Sparta,柯洛 Jean Baptiste Camille Corot,1868 - 70,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Corot126.jpg,梅迪齊別墅 View from the Villa Medici,柯洛 Jean Baptiste Camille Corot,1825 - 28,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Corot127.jpg,沐浴中的戴安娜 Diana Bathing,柯洛 Jean Baptiste Camille Corot,1855,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Corot128.jpg,觀看歐利佛諾 View of Olevano,柯洛 Jean Baptiste Camille Corot,1827,油彩．畫布 Oil on paper laid down on canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Corot129.jpg,阿葛斯蒂娜 Agostina,柯洛 Jean Baptiste Camille Corot,1866,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Corot130.jpg,藝術家畫室 The Artist ’s Studio,柯洛 Jean Baptiste Camille Corot,1868,油彩．木板 Oil on wood,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Corot131.jpg,艾特達附近海濱 Beach near Etretat,柯洛 Jean Baptiste Camille Corot,1872,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Corot132.jpg,馬肯的薩翁河之橋 Bridge on the Saone River at Macon,柯洛 Jean Baptiste Camille Corot,1834,油彩．紙板 Oil on cardboard,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Corot133.jpg,抓鰻魚者 The Eel Gatherers,柯洛 Jean Baptiste Camille Corot,1860 - 65,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Corot134.jpg,塞夫爾高地 Les Hauteurs de Sevres. Paris en Arriere-Plan,柯洛 Jean Baptiste Camille Corot,1853,油彩．畫板 Oil on panel,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Corot135.jpg,楓丹白露森林 Forest of Fontainebleau,柯洛 Jean Baptiste Camille Corot,1834,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Corot136.jpg,彈曼陀林的吉普賽女孩 Gypsy Girl with Mandolin,柯洛 Jean Baptiste Camille Corot,1870,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Corot137.jpg,義大利女孩 Italian Girl,柯洛 Jean Baptiste Camille Corot,1872,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Corot138.jpg,義大利農村男孩 Italian Peasant Boy,柯洛 Jean Baptiste Camille Corot,1825 - 27,油彩．紙板 Oil on cardboard,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Corot139.jpg,史敦夫夫人和女兒 Madame Stumpf and Her Daughter,柯洛 Jean Baptiste Camille Corot,1872,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Corot140.jpg,布里市郊區的道路 Route aux abords d’une ville. dans la Brie,柯洛 Jean Baptiste Camille Corot,1870 - 74,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Corot141.jpg,楓丹白露森林中岩石 Rocks in the Forest of Fontainebleau,柯洛 Jean Baptiste Camille Corot,1860 - 65,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Corot142.jpg,維拉達福瑞的池塘 L’Etang de Ville-d’Avray,柯洛 Jean Baptiste Camille Corot,1865 - 70,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Corot143.jpg,觀看沃耳特拉附近 A View near Volterra,柯洛 Jean Baptiste Camille Corot,1838,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Corot144.jpg,年輕女孩閱讀 Young Girl Reading,柯洛 Jean Baptiste Camille Corot,1868,油彩．紙板 Oil on cardboard,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Corot145.jpg,楊柳景觀 Landscape with Willows,柯洛 Jean Baptiste Camille Corot,1840 - 75,油彩．畫板 Oil on panel,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/1731_01550588334.jpg,早晨 Morning,柯洛 Jean Baptiste Camille Corot,1865,油彩．畫布 Oil on paper laid down on canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Corot147.jpg,戴珍珠耳環的女子 The Woman with a Pearl,柯洛 Jean Baptiste Camille Corot,1868 - 70,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Corot148.jpg,池塘邊牧牛的女人 The Pond. Woman grazing Cows,柯洛 Jean Baptiste Camille Corot,1865 - 70,油彩．木板 Oil on wood,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/1734_01550119387.jpg,"孤獨：維根的回憶，利穆贊 Solitude：Recollection of Vigen, Limousin",柯洛 Jean Baptiste Camille Corot,1866,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/1735_01550587453.jpg,憂鬱的年輕女子 Pensive Young Woman,柯洛 Jean Baptiste Camille Corot,1868,油彩．畫布 Oil on canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Corot151.jpg,柳樹林下的洗衣婦 Washerwomen in a Willow Grove,柯洛 Jean Baptiste Camille Corot,1871,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Corot152.jpg,威尼斯景觀 Venise - vue du Campo della Carita en Regardant le Dome de la Salute,柯洛 Jean Baptiste Camille Corot,1834,油彩．紙．畫布 Oil on paper laid down on canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Corot153.jpg,維拉達福瑞的河塘 Les etangs de ville d’avray,柯洛 Jean Baptiste Camille Corot,,,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/1739_01550588363.jpg,塞納河畔 Mantes. the banks of the Seine at the foot of pond,柯洛 Jean Baptiste Camille Corot,,,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Corot155.jpg,音樂會 Le concert champetre,柯洛 Jean Baptiste Camille Corot,1844 - 57,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/1741_01550588394.jpg,愛的日出 Ronde D’Amours; Lever De Soleil,柯洛 Jean Baptiste Camille Corot,1860,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Corot157.jpg,沃日拉爾的咖啡吧 A cafe in Vaugirard,柯洛 Jean Baptiste Camille Corot,1871,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Corot158.jpg,小女孩與洋娃娃 Little girl with a doll,柯洛 Jean Baptiste Camille Corot,,,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Corot159.jpg,真扎諾的騎士和農民 View of Genzano with a Rider and Peasant,柯洛 Jean Baptiste Camille Corot,1843,油彩．紙板 Oil on cardboard,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Corot160.jpg,上薩瓦省勒莫爾山腳下的莫爾內鎮 Mornex (Haute-Savoie)-au Fond. le Mole,柯洛 Jean Baptiste Camille Corot,1842,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Corot161.jpg,草原上的兩姐妹 Les deux soeurs dans la prairie,柯洛 Jean Baptiste Camille Corot,1860 - 65,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Corot162.jpg,祈禱的馬德琳 Madeleine en priere,柯洛 Jean Baptiste Camille Corot,1870,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Corot163.jpg,阿爾及利亞人 Algerienne,柯洛 Jean Baptiste Camille Corot,1871 - 73,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Corot164.jpg,真扎諾景觀 View of Genzano,柯洛 Jean Baptiste Camille Corot,1843,油彩．紙．畫布 Oil on paper laid down on canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Corot165.jpg,沃耳特拉景觀 View of Volterra,柯洛 Jean Baptiste Camille Corot,1838,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Corot166.jpg,樹下的三位農婦 Three peasant women by a wood,柯洛 Jean Baptiste Camille Corot,1873 - 74,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Corot167.jpg,莫爾坦的池塘 A Pond in Mortain,柯洛 Jean Baptiste Camille Corot,1860 - 70,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Corot168.jpg,馬里諾 - 岩石頂部的三個人 Marino - trois personnages au sommet des rochers,柯洛 Jean Baptiste Camille Corot,,,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Corot169.jpg,維拉達福瑞景觀 Ville-d’Avray,柯洛 Jean Baptiste Camille Corot,1870,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Corot170.jpg,戴安娜沐浴（噴泉） Diana Bathing (The Fountain),柯洛 Jean Baptiste Camille Corot,1869 - 70,,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Corot171.jpg,斜躺的少女 Reclining Nymph,柯洛 Jean Baptiste Camille Corot,1855 - 58,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Corot172.jpg,藍衣夫人 Lady in Blue,柯洛 Jean Baptiste Camille Corot,1874,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Corot173.jpg,芒特的嫩葉 First Leaves. Near Mantes,柯洛 Jean Baptiste Camille Corot,1855 - 65,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Correggio001.jpg,耶穌遇上瑪麗亞 Noli me Tangere,柯雷吉歐 Antonio Allegri da Correggio,1525,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Correggio002.jpg,朱比特與伊歐 Jupiter and Io,柯雷吉歐 Antonio Allegri da Correggio,1530,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Correggio003.jpg,聖誕夜 The Holy Night,柯雷吉歐 Antonio Allegri da Correggio,1522 - 30,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Correggio004.jpg,聖母子與施洗約翰 Madonna mit Johannes dem T?ufer,柯雷吉歐 Antonio Allegri da Correggio,1516,油彩．畫板 Oil on panel,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Correggio005.jpg,維納斯.薩梯和邱比特 Venus. Satyr and Cupid,柯雷吉歐 Antonio Allegri da Correggio,1524 - 25,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Correggio006.jpg,麗達與天鵝 Leda and the Swan,柯雷吉歐 Antonio Allegri da Correggio,1532,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/1765_01546219551.jpg,聖母升天圖 Assumption of the Virgin,柯雷吉歐 Antonio Allegri da Correggio,1526 - 30,壁畫 Fresco,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Correggio008.jpg,蓋尼米得被劫持 The Abduction of Ganymede,柯雷吉歐 Antonio Allegri da Correggio,1520 - 40,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Correggio009.jpg,戴納漪 Danae,柯雷吉歐 Antonio Allegri da Correggio,1531,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Correggio010.jpg,聖母和聖傑諾米 Madonna with St. Jerome,柯雷吉歐 Antonio Allegri da Correggio,1522,壁畫 Fresco,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Correggio011.jpg,愛的教育 Venus with Mercury and Cupid (The School of Love),柯雷吉歐 Antonio Allegri da Correggio,1525,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Correggio012.jpg,戴荊冠的耶穌 Christ presented to the People (Ecce Homo),柯雷吉歐 Antonio Allegri da Correggio,1525 - 30,油彩．白楊木 Oil on poplar,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Correggio013.jpg,基督向母親告別 Christ taking Leave of his Mother,柯雷吉歐 Antonio Allegri da Correggio,1514,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Correggio014.jpg,一位女士的畫像 Portrait of a Lady,柯雷吉歐 Antonio Allegri da Correggio,1518,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Correggio015.jpg,有籃子的聖母 The Madonna of the Basket,柯雷吉歐 Antonio Allegri da Correggio,1524,油彩．木板 Oil on wood,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Correggio016.jpg,基督頭像 Head of Christ,柯雷吉歐 Antonio Allegri da Correggio,1530,油彩．畫板 Oil on panel,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Correggio017.jpg,殉難的四聖徒 Martyrdom of Four Saints,柯雷吉歐 Antonio Allegri da Correggio,1525,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Correggio018.jpg,聖彼得.瑪莎.悔改的瑪麗和倫納德 Saints Peter. Martha. Mary Magdalen. and Leonard,柯雷吉歐 Antonio Allegri da Correggio,1517,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Correggio019.jpg,聖母子 Madonna and Child,柯雷吉歐 Antonio Allegri da Correggio,1505 - 10,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Correggio020.jpg,維納斯與邱比特 Venus and Cupid the Baptist,柯雷吉歐 Antonio Allegri da Correggio,,,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Correggio021.jpg,救世主 Salvator Mundi,柯雷吉歐 Antonio Allegri da Correggio,1515,油彩．畫板 Oil on panel,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Correggio022.jpg,聖母、聖子和聖施洗約翰 Madonna and Child with infant St John the Baptist,柯雷吉歐 Antonio Allegri da Correggio,1514 - 15,油彩．畫板 Oil on panel,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/1781_01564870458.jpg,暴風雨 The Storm,皮耶考特 Pierre Auguste Cot,1880,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Cot002.jpg,春天 Springtime,皮耶考特 Pierre Auguste Cot,1873,"油彩．畫布 Oil on Canvas備　　註私人收藏 The Collection of Fred and Sherry Ross, USA",,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Cot003.jpg,歐菲里亞 Pause for Thought (Ophelia),皮耶考特 Pierre Auguste Cot,1870,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Cot004.jpg,帶水果籃的女孩 Pisan Girl with Basket of Oranges and Lemons,皮耶考特 Pierre Auguste Cot,1871,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Cot005.jpg,波希米亞女子 The Bohemian,皮耶考特 Pierre Auguste Cot,1871,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Cot006.jpg,黛妮希雅 Dionysia,皮耶考特 Pierre Auguste Cot,1870,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Cot007.jpg,年輕女子畫像 Portrait of a Young Woman,皮耶考特 Pierre Auguste Cot,1869,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Courbet001.jpg,睡眠者 The Sleepers. or Sleep,高爾培 Gustave Courbet,1866,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Courbet002.jpg,泉 The Source,高爾培 Gustave Courbet,1868,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Courbet003.jpg,泉 The Source,高爾培 Gustave Courbet,1862,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Courbet004.jpg,躲藏的山鹿 A Thicket of Deer at the Stream of Plaisir-Fontaine,高爾培 Gustave Courbet,1866,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Courbet005.jpg,女人與鸚鵡 Woman with a Parrot,高爾培 Gustave Courbet,1866,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Courbet006.jpg,河畔女郎 The Young Ladies on the Banks of the Seine (Summer),高爾培 Gustave Courbet,1856 - 57,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Courbet007.jpg,風平浪靜 The Calm Sea,高爾培 Gustave Courbet,1869,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Courbet008.jpg,盧埃石窟 La Grotte de la Loue,高爾培 Gustave Courbet,1864,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Courbet009.jpg,畫室 The Artist ’s Studio,高爾培 Gustave Courbet,1855,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Courbet010.jpg,相遇 The Meeting (Bonjour. Monsieur Courbet),高爾培 Gustave Courbet,1854,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Courbet011.jpg,鄉村姑娘 Young Women from the Village,高爾培 Gustave Courbet,1852,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Courbet012.jpg,大橋 The Great Bridge,高爾培 Gustave Courbet,1864,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Courbet013.jpg,奧南的葬禮 A Burial at Ornans,高爾培 Gustave Courbet,1849,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Courbet014.jpg,圖維列的黑色岩石 The Black Rocks at Trouville,高爾培 Gustave Courbet,1865 - 66,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Courbet015.jpg,山谷的溪流 Le Ruisseau de Plaisir-Fontaine. dans la Vallee du Puits Noir,高爾培 Gustave Courbet,1864,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Courbet016.jpg,河畔女郎 Young Ladies on the Bank of the Seine,高爾培 Gustave Courbet,1857,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Courbet017.jpg,雪中的奮鬥 The Diligence in the Snow,高爾培 Gustave Courbet,1860,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Courbet018.jpg,波浪 Waves,高爾培 Gustave Courbet,1870,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Courbet019.jpg,河流和岩石 River and Rocks,高爾培 Gustave Courbet,1873–77,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Courbet020.jpg,林中小溪 A Brook in the Forest,高爾培 Gustave Courbet,1868,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Courbet021.jpg,馬背上的獵人 Hunter on Horseback,高爾培 Gustave Courbet,1864,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Courbet022.jpg,小溪 The Water Stream. La Breme,高爾培 Gustave Courbet,1866,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Courbet023.jpg,波浪 The Waves,高爾培 Gustave Courbet,1869,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Courbet024.jpg,石窟 Grotto of Sarrazine near Nans-sous-Sainte-Anne,高爾培 Gustave Courbet,1864,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Courbet025.jpg,山中花開爛漫的樹 Paysage Avec Massif Fleuri,高爾培 Gustave Courbet,1873 - 74,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Courbet026.jpg,在森林的邊緣 The Fringe of the Forest,高爾培 Gustave Courbet,1856,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Courbet027.jpg,山谷 Valley,高爾培 Gustave Courbet,1857,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Courbet028.jpg,瓶中之花 Bouquet of Flowers in a Vase,高爾培 Gustave Courbet,1862,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/1816_01550490888.jpg,有鴿子的女人 Woman with Pigeons,高爾培 Gustave Courbet,1860,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Courbet030.jpg,溪邊小憩的浴女 Bagnante addormentata vicino al ruscello,高爾培 Gustave Courbet,1845,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Courbet031.jpg,波浪 La vague,高爾培 Gustave Courbet,1869,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Courbet032.jpg,日內瓦湖畔 La Rives du lac Leman,高爾培 Gustave Courbet,,,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/1820_01550490752.jpg,藍色水源 Landscape from La Source Bleue,高爾培 Gustave Courbet,1872,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Courbet034.jpg,阿方斯．普羅梅特 Alphonse Promayet,高爾培 Gustave Courbet,1851,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Courbet035.jpg,雪景 Neige,高爾培 Gustave Courbet,1875,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Courbet036.jpg,雪景 Effet de neige,高爾培 Gustave Courbet,1866 - 68,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Courbet037.jpg,日內瓦湖的雲 Clouds over Lake Geneva,高爾培 Gustave Courbet,1875,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Courbet038.jpg,磨坊 Le Moulin,高爾培 Gustave Courbet,1874 - 76,油彩．畫布 Oil on paper laid down on canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Courbet039.jpg,水龍捲 The Waterspout,高爾培 Gustave Courbet,1866,布面油畫上石膏板 Oil on canvas on gypsum board,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Courbet040.jpg,侏羅山冬季 Winter in the Jura,高爾培 Gustave Courbet,1875,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Courbet041.jpg,奧南的幽谷 The Glen at Ornans (Bords du Doubs; Effet d’Automne),高爾培 Gustave Courbet,1866,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Courbet042.jpg,森林中之鹿 Deer in the Forest,高爾培 Gustave Courbet,1868,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Courbet043.jpg,塞納河畔的女孩（夏季） Girls on the Banks of the Seine ( Summer ),高爾培 Gustave Courbet,1856,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Courbet044.jpg,山中岩石 Rocks at Mouthier,高爾培 Gustave Courbet,1855,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Courbet045.jpg,海洋 The Sea,高爾培 Gustave Courbet,1873,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Courbet046.jpg,盧埃的河流源頭 The Source of the Loue,高爾培 Gustave Courbet,1864,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Courbet047.jpg,年輕沐浴者 The Young Bather,高爾培 Gustave Courbet,1866,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Courbet048.jpg,窗口的三個女孩 Three English Girls at a Window,高爾培 Gustave Courbet,1865,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Courbet049.jpg,浪中女子 The Woman in the Waves,高爾培 Gustave Courbet,1868,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Courbet050.jpg,喬安娜希芙那 Jo. La Belle Irlandaise (Johanna Hiffernan),高爾培 Gustave Courbet,1866,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Courbet051.jpg,排水口 Marine: The Waterspout,高爾培 Gustave Courbet,1870,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Courbet052.jpg,扮惡作劇的路易士 Louis Gueymard as Robert le Diable,高爾培 Gustave Courbet,1857,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Courbet053.jpg,雄鹿 Landscape with Stag,高爾培 Gustave Courbet,1873,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Courbet054.jpg,西班牙女子 Spanish Woman,高爾培 Gustave Courbet,1855,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Courbet055.jpg,喬.美麗的愛爾蘭女孩 Jo. the Beautiful Irish Girl,高爾培 Gustave Courbet,1866,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Courbet056.jpg,在因德瑞的布列塔尼 La Bretonnerie in the Department of Indre,高爾培 Gustave Courbet,1856,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Courbet057.jpg,涼亭 The Trellis ( also known as Young Woman Arranging Flowers ),高爾培 Gustave Courbet,1862,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Courbet058.jpg,橫臥的裸女 Nu Couche,高爾培 Gustave Courbet,1866,油彩．畫布 Oil on Canvas,,,,,,,,,
https://www.ss.net.tw/images/product_images/popup_images/Courbet059.jpg,看著死兔的獵犬 Hunting Dogs with Dead Hare,高爾培 Gustave Courbet,1857,油彩．畫布 Oil on Canvas,,,,,,,,,
